TransactionID,Date,MobileModel,Brand,Price,UnitsSold,TotalRevenue,CustomerAge,CustomerGender,Location,PaymentMethod
4e3d3eca-dfa0-49f1-bcbb-95d2be03cf84,"August 12, 2025",Four,Google Pixel,1048.2,67,4489.6,59,Female,San Fransisco,Debit Card
d8beeb51-07ef-4f3c-b685-15c90ab0f69b,"August 13, 2025",Two,iPhone,796.02,66,53596.2,29,Male,Las Vegas,Credit Card
fa99ccca-81e8-4c9d-960c-fb066dfa0ac2,"August 14, 2025",Two,iPhone,674.58,72,9423,59,Other,Las Vegas,Cash
a4dc211b-f0f3-4ed6-b0fc-11c9c2d9b520,"August 15, 2025",Four,iPhone,1013.86,75,57203.85,33,Male,Los Angeles,Cash
a82956fe-729e-4c5b-bad7-dc1927e97a57,"August 16, 2025",Two,OnePlus,941.59,68,418.48,42,Female,Las Vegas,Debit Card
ef04e95b-4e6b-42e0-813a-1ae7c7861cd6,"August 17, 2025",One,Google Pixel,1276.39,49,10477.78,20,Other,New York,Cash
dc467662-2188-455e-b885-a74bec8d04d0,"August 18, 2025",Five,OnePlus,733.77,93,70985.66,56,Other,New York,Credit Card
200c26df-fb70-4338-afdc-c3e26dfe04fb,"August 19, 2025",Four,iPhone,888.01,53,72454,43,Male,Las Vegas,Debit Card
af44b142-5392-4d93-9060-ad7d5c8022f3,"August 20, 2025",Three,Oppo,766.06,46,91485.24,52,Female,Los Angeles,Online
e9418ce7-687e-409e-bab6-6557e09a4182,"August 21, 2025",One,Oppo,1171.43,31,20990.71,59,Other,Chicago,Cash
70522544-c575-4acb-9c0c-1b90bd462807,"August 22, 2025",Three,iPhone,724.55,23,10383.75,58,Male,Las Vegas,Online
83f22533-6d79-48b7-9d4c-e78aadf0595a,"August 23, 2025",Five,iPhone,1297.7,85,68618.72,36,Female,San Fransisco,Debit Card
11e783a0-e4d8-4399-9ce6-0049fdab62c6,"August 24, 2025",One,Oppo,882.11,86,40211.82,28,Other,New York,Debit Card
c7738146-3474-4ea6-8c00-da690b2545f2,"August 25, 2025",Five,Oppo,622.74,2,62231.5,28,Female,San Fransisco,Debit Card
5c4466b6-87e6-45bb-b88a-84fc6581694d,"August 26, 2025",Five,Samsung,240.24,40,11767.23,63,Female,Los Angeles,Online
df50f4d2-def7-4c13-8e78-ec3a6a2da3af,"August 27, 2025",One,iPhone,1136.68,80,100225.82,64,Male,Las Vegas,Credit Card
c70ad229-1f8d-40c9-9835-ec7015b10bde,"August 28, 2025",Four,Samsung,735.35,69,14679.39,37,Other,Los Angeles,Debit Card
b142c080-ec5e-44b0-9f90-d6893de88302,"August 29, 2025",Three,Google Pixel,498.83,7,97077.48,38,Male,Chicago,Online
00a9cf7e-f55f-43c2-80e2-32c3091fb23f,"August 30, 2025",Three,Samsung,342.08,21,24560.24,28,Male,New York,Credit Card
256cf9e1-cd77-4145-951b-d92e44d00cf3,"August 31, 2025",Four,Google Pixel,641.22,25,45087.84,22,Female,San Fransisco,Online
c86ae247-2192-41cc-807f-a310c91877e4,"September 1, 2025",One,iPhone,338.47,24,103949.2,40,Female,Chicago,Debit Card
e6542cfc-a7ca-430e-b3b3-8064bb3c745b,"September 2, 2025",Four,Samsung,995.72,77,79491.52,63,Female,New York,Debit Card
ac8bf7a8-fb2b-41f7-a0fa-53272d7bf4b9,"September 3, 2025",One,Google Pixel,678.18,66,33566.52,49,Female,Las Vegas,Online
1c06d99c-d59c-47e8-83ba-38a40a00be41,"September 4, 2025",Four,iPhone,1294.76,99,9072.42,42,Male,Las Vegas,Debit Card
29e80359-eab4-4dfe-91ac-61b66e06a8d4,"September 5, 2025",Two,iPhone,691.39,62,12194.2,60,Other,San Fransisco,Credit Card
4d9ce9a2-1a32-47fe-9112-85fa4c68e60b,"September 6, 2025",Two,OnePlus,196.78,80,48499.36,26,Other,Chicago,Online
69e4a6c9-121c-4f78-beb6-3ca151fc3280,"September 7, 2025",One,Google Pixel,813.19,49,30419.46,49,Female,Los Angeles,Online
56f4a3f9-ee2d-4c28-b836-8f183b0333b0,"September 8, 2025",Five,iPhone,1345.42,94,31312.96,25,Female,Las Vegas,Online
784b0c63-1eb4-42bf-a8e1-de0d1f9bbbb2,"September 9, 2025",Five,Samsung,1465.14,80,11440.5,60,Male,Los Angeles,Cash
1cafe067-7e81-46ff-9990-579adaebc2cf,"September 10, 2025",Four,iPhone,1483.91,94,12619.62,29,Female,New York,Online
e166cef9-8f57-44fa-ae58-c93afc933f69,"September 11, 2025",Three,Oppo,113.9,42,59290.03,60,Other,Las Vegas,Credit Card
67cb9b27-026c-4236-9f29-457db8f7b5be,"September 12, 2025",Three,iPhone,284.83,12,7982.08,24,Female,Los Angeles,Credit Card
c6c2bdcc-6479-444e-8ea7-98fdd924178c,"September 13, 2025",Four,OnePlus,723.74,52,84268.86,60,Male,San Fransisco,Online
601240e1-e950-441e-96cf-bd7b737a679c,"September 14, 2025",Five,Samsung,493.05,19,20957.14,57,Other,Chicago,Cash
0cea2fc6-9c78-4e30-9f11-8a902c60809c,"September 15, 2025",Five,iPhone,1499.25,49,11024.64,44,Male,Las Vegas,Credit Card
b44062f4-e16b-4596-bba1-9dd612a69615,"September 16, 2025",One,Oppo,883.16,23,76260,32,Female,San Fransisco,Online
5bc8b270-0ad4-4e1c-93a2-d0e9ed1d841f,"September 17, 2025",Three,OnePlus,788.54,4,14465.88,58,Female,Los Angeles,Credit Card
69dcedc9-84c1-4736-9a47-cdcc1adfde86,"September 18, 2025",One,Oppo,410.05,90,53107.15,24,Other,Las Vegas,Credit Card
98844777-0706-4954-967c-eba273be9786,"September 19, 2025",One,Google Pixel,783.11,32,44307.62,31,Female,New York,Credit Card
1f93f947-f3ce-4bc7-8a74-a2f7b369a3dd,"September 20, 2025",One,Google Pixel,274.04,20,30514.54,41,Female,Las Vegas,Online
e7cf63e9-73b1-49a8-80f7-3353a9c003ec,"September 21, 2025",One,OnePlus,399.41,52,9938.18,39,Male,New York,Debit Card
34334e60-d90a-4a2f-92c8-bedb72080cbc,"September 22, 2025",Two,Oppo,805.82,85,59485.2,39,Male,Chicago,Online
b3363556-32f6-4eaa-becf-8b1659908bf6,"September 23, 2025",Five,iPhone,355.5,21,77328.24,48,Male,Chicago,Debit Card
d09c0b41-1402-4356-9862-1037a36dff3c,"September 24, 2025",Four,OnePlus,690.46,71,56054.1,33,Female,Las Vegas,Credit Card
279ece16-2767-4f56-badd-d5a9b2b86bd6,"September 25, 2025",Two,Samsung,576.03,30,32296.6,38,Male,San Fransisco,Online
d98c3b45-5cc3-458b-9791-aa4d15ee4eec,"September 26, 2025",Two,iPhone,1391.33,8,84083.59,59,Other,Las Vegas,Debit Card
d06a6ba0-525b-439d-9cd5-cd6393750e0f,"September 27, 2025",Three,Google Pixel,418.73,33,63563.28,25,Female,San Fransisco,Credit Card
23dd9a36-c55f-43a3-bf42-481f3e0ee6a3,"September 28, 2025",Two,Google Pixel,533.99,71,81432.39,23,Female,New York,Debit Card
b985cb02-e412-4a28-8b7d-f67d8b2fb776,"September 29, 2025",One,iPhone,1139.64,36,1186.92,37,Male,San Fransisco,Credit Card
61da9554-d735-47aa-92c0-2dd9b8e6b055,"September 30, 2025",Two,Oppo,219.12,71,10462.84,30,Male,New York,Credit Card
93d873c0-2bde-4df3-b5a0-d6f552d0ad46,"October 1, 2025",One,Google Pixel,407.76,83,17972.23,52,Female,San Fransisco,Cash
2530f05b-6257-4b32-ae88-d7abdfe4f583,"October 2, 2025",Four,OnePlus,651.39,29,85514.94,41,Male,San Fransisco,Cash
1687bec4-ccc8-4abe-81d1-d3c34ceb1b5f,"October 3, 2025",Four,Google Pixel,1314.06,17,13601.44,27,Other,Las Vegas,Debit Card
6e60d8ff-7739-4b20-9e46-39aaaff5712f,"October 4, 2025",Two,OnePlus,363.28,42,16676.68,26,Male,Chicago,Credit Card
0d2da590-d5ac-4a38-8f0a-9c668bc549a7,"October 5, 2025",One,Google Pixel,1104.19,77,16094.1,60,Female,Los Angeles,Credit Card
de78ab55-00b9-4f31-afe7-84618cd66be6,"October 6, 2025",One,Samsung,1183.15,54,29553.54,62,Female,New York,Debit Card
d857b3cb-d28c-451e-9ad1-0aed07d6b5ad,"October 7, 2025",Four,Samsung,393.24,13,38799.3,36,Other,San Fransisco,Debit Card
bca91fce-ff54-43ff-b0e3-d596e8d1c788,"October 8, 2025",Five,Samsung,118.69,62,6603.6,20,Other,Chicago,Debit Card
56e9b08f-7ac7-4d17-879b-4d67b2ba0deb,"October 9, 2025",Three,Samsung,149.81,96,8035.56,34,Male,Las Vegas,Cash
32ad5377-17c5-43de-b9e0-1b363207f9f1,"October 10, 2025",Two,Oppo,498.36,12,20963.58,54,Male,New York,Online
f5e80390-e8c0-4d19-a71c-3ec604065a1e,"October 11, 2025",Three,iPhone,1100.71,20,57639.84,26,Male,Las Vegas,Online
0a10d05d-8ffa-47f5-bf19-5726fe50e74f,"October 12, 2025",One,Oppo,388.02,94,15952.8,46,Other,Chicago,Online
a3a5d07e-66a4-4762-a7dd-a9ba682af06b,"October 13, 2025",Two,Google Pixel,283.69,4,9969.12,33,Female,Chicago,Cash
0c9f7198-e8fa-4d6f-818f-19e2f79f916b,"October 14, 2025",Four,Oppo,1459.69,49,17226.06,22,Female,Las Vegas,Online
c30b9b0d-9d70-4b3a-a4a8-4bc902104b17,"October 15, 2025",Three,Samsung,1427.1,21,16813.44,59,Other,New York,Credit Card
7cedc07b-c37f-485b-b9b5-df1688a0c999,"October 16, 2025",Two,iPhone,1212.06,70,54563.6,63,Other,Chicago,Online
4443ecd5-d4bd-4707-b171-06e69c626297,"October 17, 2025",Three,Oppo,1037.33,14,14866.38,59,Female,Los Angeles,Debit Card
b7181ee7-e3d8-4401-bf0e-c220833d444f,"October 18, 2025",One,Oppo,677.09,6,10722.4,26,Female,Chicago,Online
b5769cb1-6eb2-4fd0-94ba-3b64b6991c7e,"October 19, 2025",One,iPhone,1319.53,69,1266.3,54,Other,Chicago,Credit Card
3c11f0e7-84ae-46e9-8ab2-4006c91b4629,"October 20, 2025",Two,Oppo,153.61,70,40581,56,Female,New York,Cash
3a41d8a7-4178-44ef-b297-144f309009ec,"October 21, 2025",Two,Oppo,1195.66,13,7341.91,64,Female,Los Angeles,Cash
2738d96b-1fbc-46fb-84a8-cc602f1fa9fe,"October 22, 2025",Five,Google Pixel,643.43,76,30525.87,46,Female,San Fransisco,Debit Card
dfec007b-6770-4fd3-ae95-910d52fc8a52,"October 23, 2025",One,iPhone,945.19,47,25375.64,53,Other,Chicago,Credit Card
7d2f6441-95e8-4ff4-b27e-6cf5a07e0bc4,"October 24, 2025",Four,Google Pixel,1265.9,66,19416.91,31,Female,New York,Online
311d7378-b019-49fb-9017-8788c4c091e0,"October 25, 2025",Five,Google Pixel,523.9,17,721.95,23,Female,Chicago,Online
05bf8989-63bc-40ab-ad98-faae40d6b08e,"October 26, 2025",Two,OnePlus,1315.25,4,16322.9,27,Other,San Fransisco,Online
73dd38ab-73cc-472e-87bf-a2b8fcdf15ec,"October 27, 2025",Two,Samsung,504.69,24,24482.88,62,Male,New York,Debit Card
169a12e4-fbbb-4910-bd0c-a37f54ef4f78,"October 28, 2025",Five,Google Pixel,372.29,60,66385.2,27,Other,Chicago,Credit Card
47875ee9-5b9a-4d81-9f95-9ecd0fac0574,"October 29, 2025",Five,Oppo,189.44,93,30138.74,25,Male,New York,Credit Card
999884f1-17c1-4366-a5e3-8c63f28673dc,"October 30, 2025",Four,Samsung,1025.19,21,114812.16,19,Male,San Fransisco,Online
b0989a60-99d2-474e-9cac-a7c65cd2376b,"October 31, 2025",Two,Samsung,652.8,37,37853.44,44,Female,Chicago,Credit Card
0371e9b9-a363-4279-a3c0-f94aaa231c35,"November 1, 2025",One,Oppo,1291.19,8,85403.24,49,Female,San Fransisco,Credit Card
fad4b63f-24cc-4511-ba54-359ccef00509,"November 2, 2025",Five,iPhone,1369.06,16,2055.55,59,Female,Chicago,Cash
c2aa3609-6f1d-4f9d-ba4a-470290c24743,"November 3, 2025",Two,Oppo,530.13,89,6550.83,47,Other,San Fransisco,Credit Card
e5112ff2-c63e-42c1-94e2-a80d7510b2b3,"November 4, 2025",Five,Samsung,1019.28,38,17747.2,53,Female,New York,Credit Card
41eea37c-f1ca-4d75-95d2-c42339fe8115,"November 5, 2025",Four,OnePlus,139.14,58,105382.08,42,Male,Las Vegas,Cash
b3e66e0a-cfeb-4549-b0b6-11e998f9a275,"November 6, 2025",Three,iPhone,1387.62,41,37191.92,39,Male,New York,Debit Card
077487a5-61c4-4f29-bd88-49901d7b47e7,"November 7, 2025",One,Oppo,1385.88,83,9700.6,41,Other,Chicago,Online
41d3606e-7715-4de8-a000-f5f7faa3beb0,"November 8, 2025",One,Samsung,493.11,33,17866.64,37,Female,New York,Debit Card
db6a7b80-0a20-471d-a347-64148616a34c,"November 9, 2025",Two,Oppo,399.77,25,558.74,64,Male,Chicago,Debit Card
56cfd2a1-80ed-4414-be76-784231a33b72,"November 10, 2025",Five,Google Pixel,172.08,94,4239.12,24,Male,Chicago,Debit Card
8cec7f87-2347-4bb4-8cdc-9c2a85b94f07,"November 11, 2025",Three,Google Pixel,973.62,92,5805.43,52,Female,Las Vegas,Credit Card
7e840b9c-4232-440d-92a4-75f6f406f75a,"November 12, 2025",Three,OnePlus,976.7,6,19411.38,22,Other,Chicago,Debit Card
06c72a3a-7c8d-47bd-8ca9-39713602ed3b,"November 13, 2025",Four,OnePlus,583.14,95,96463.62,34,Male,Chicago,Debit Card
41c0dca7-45ea-4a15-a721-a0817bf9e9bd,"November 14, 2025",Two,Samsung,763.75,11,132106.56,43,Male,Las Vegas,Cash
e251b624-8fca-4064-bca8-6199f79a53da,"November 15, 2025",Three,OnePlus,1082.67,63,41037.66,54,Male,New York,Credit Card
f088a8e2-0fc2-4adf-8617-6ef03eced9a2,"November 16, 2025",Three,OnePlus,834.45,25,9701.52,56,Other,San Fransisco,Online
4fe52be3-0c3e-4098-bc58-8f391cc3fb26,"November 17, 2025",Three,iPhone,1390.89,79,60684.54,28,Female,Chicago,Credit Card
6a687ab8-26dc-45b4-81c6-882933fbe619,"November 18, 2025",Five,iPhone,464.6,23,68567.31,62,Male,Los Angeles,Credit Card
0740c846-3424-4692-afee-088248bbfd37,"November 19, 2025",Four,iPhone,1408.39,97,44118.9,30,Other,Los Angeles,Online
7768812a-f391-4b59-99d9-7fc6b27e4d54,"November 20, 2025",Five,iPhone,198.98,18,82203.62,37,Male,Chicago,Credit Card
fca921d1-90c9-4aa4-8a16-6515e2af200e,"November 21, 2025",Four,Samsung,409.55,7,29670.72,23,Female,New York,Credit Card
7c8bd5da-ebd8-493e-8435-e0f8d20cf82b,"November 22, 2025",Three,Google Pixel,741.59,80,116944.7,35,Male,San Fransisco,Credit Card
fb5ffb84-dd00-41a7-943d-a224c201e241,"November 23, 2025",One,Google Pixel,732.93,97,74919.88,64,Female,New York,Credit Card
0f1db4bb-4f72-4153-bcb9-46c004c610fa,"November 24, 2025",Two,OnePlus,898.43,10,79009.5,58,Male,San Fransisco,Cash
c1dd718f-8c25-47a9-bc37-5dd6c767199e,"November 25, 2025",Two,Oppo,1458.6,85,6503.25,19,Other,Las Vegas,Credit Card
a9d4ebfb-3a5b-4d27-a847-0a606c6eaf6f,"November 26, 2025",Three,iPhone,781.4,53,26334,28,Male,Las Vegas,Online
1be1af51-4d71-42af-b4fa-94b5b85a64a9,"November 27, 2025",One,Google Pixel,683.62,3,849.35,33,Other,Los Angeles,Cash
be7d90ae-e509-44e0-9a4b-097f3adf3888,"November 28, 2025",Four,Samsung,180.79,27,18471.32,38,Female,Los Angeles,Debit Card
ec42f85b-5a5d-453b-aa8c-b0411cc01381,"November 29, 2025",Three,iPhone,750.48,81,13306.58,44,Other,Chicago,Online
aa2085bf-a0e7-48ad-94aa-119b22427bea,"November 30, 2025",One,OnePlus,574.97,85,2763.88,18,Female,Los Angeles,Debit Card
035b45c5-3169-4d51-8c79-af255f57eb78,"December 1, 2025",Four,Google Pixel,852.86,90,6729.44,34,Male,Los Angeles,Online
975ab0fa-e6eb-4085-8619-fac496030deb,"December 2, 2025",Two,OnePlus,1175.92,59,30732.83,26,Female,Las Vegas,Debit Card
462cf16a-9332-454f-8059-676e62156f3b,"December 3, 2025",Two,OnePlus,298.95,84,31611.69,41,Female,Chicago,Debit Card
8e51238a-e2c4-4f2e-8896-3e6c0ad57be1,"December 4, 2025",Four,Oppo,1441.98,24,21111.13,57,Other,Las Vegas,Cash
45cd846d-c7d1-410d-aef8-34d6b7cec705,"December 5, 2025",One,iPhone,207.45,55,48287.96,52,Other,San Fransisco,Debit Card
cceab373-a1d1-42cd-84c9-61b2841e7a17,"December 6, 2025",Two,OnePlus,883.15,72,54891.08,21,Male,Chicago,Debit Card
ec3f2b24-b0b6-44fa-b4d9-8bfb7598ff4e,"December 7, 2025",Five,Samsung,1072.63,24,87163.65,25,Male,San Fransisco,Online
dced92e7-8ee8-4eab-837e-c2b2ca0510a2,"December 8, 2025",One,iPhone,1005.71,85,43858.3,62,Other,Los Angeles,Debit Card
dcdb0057-f8d3-402e-b640-fd3256a96fb1,"December 9, 2025",One,iPhone,624.9,27,36484.24,42,Female,Las Vegas,Credit Card
b563bdbe-055d-41a8-8cea-06be0db9c82c,"December 10, 2025",Five,Samsung,1385.71,75,24011.36,57,Male,Chicago,Credit Card
786209f4-66ff-4984-8ad5-7aeb9693a463,"December 11, 2025",One,iPhone,835.18,33,30069.27,48,Other,New York,Online
f65667d3-2efe-499a-89ed-402e3977edae,"December 12, 2025",Two,Google Pixel,1409.11,27,5429.61,54,Female,Las Vegas,Credit Card
d000d275-0110-4e7c-8087-93cd96e0f30b,"December 13, 2025",Three,Samsung,728.62,67,52805.91,27,Other,Chicago,Online
9a9a2ad8-8243-41ac-93cc-c179ea2af34c,"December 14, 2025",Three,Samsung,783.1,16,14592.2,29,Male,San Fransisco,Credit Card
23fefa66-4076-45f5-9bea-a3b9271709af,"December 15, 2025",Five,Oppo,778.23,36,59883.18,36,Male,San Fransisco,Online
9f823c66-7d39-4597-a23c-89bf64dd48d8,"December 16, 2025",Three,Samsung,1350.1,51,18824.64,18,Female,Los Angeles,Debit Card
67181c30-af64-49bc-b730-65c38b38575c,"December 17, 2025",Three,iPhone,1497.89,62,57220.15,30,Female,New York,Online
bbef37f6-1f00-42a5-b35c-810fbfe06328,"December 18, 2025",Three,Google Pixel,320.62,32,4104.38,29,Male,Los Angeles,Cash
8a514c4c-ea9c-4135-ae52-20e11cf1aeb2,"December 19, 2025",Two,Google Pixel,1228.12,13,30275.28,49,Female,Chicago,Debit Card
b94cbdf0-4789-4f5f-9479-d8ea345ea63b,"December 20, 2025",Four,Oppo,1334.89,49,4235.82,60,Male,San Fransisco,Debit Card
999e4a97-c4b5-4eef-a92f-72eac69f1987,"December 21, 2025",Five,Samsung,226.71,82,107416.58,49,Other,Chicago,Cash
407d8c9e-b558-4dad-8053-7cc2b9a14a77,"December 22, 2025",One,OnePlus,701.97,29,56297.45,60,Female,Los Angeles,Online
2495de7b-419a-4883-8075-d5959162492d,"December 23, 2025",Three,OnePlus,1259.98,72,62998.32,63,Female,Las Vegas,Credit Card
b0bf3c70-7bb3-4514-92f7-e752db4def1b,"December 24, 2025",Four,Google Pixel,117.52,78,34110.18,47,Other,Chicago,Online
15b09d84-166a-4a3d-a92b-d6cddc7e46cf,"December 25, 2025",Three,Samsung,1341.15,93,99642.96,55,Male,Los Angeles,Credit Card
86b4c985-83c7-4c66-80d6-1922b43ba99a,"December 26, 2025",Four,Oppo,318.31,94,101815.68,55,Other,New York,Credit Card
7baffe55-bea1-4955-9138-93c1a2fc3686,"December 27, 2025",One,Samsung,417.08,37,5662.48,43,Male,Los Angeles,Online
6eef3ce9-24db-4d0c-84bc-6b834401ba13,"December 28, 2025",Three,Oppo,362.38,46,15824.28,28,Female,Las Vegas,Online
5c138dea-aebc-40d5-92aa-a5c5f98f7b2b,"December 29, 2025",Five,Samsung,295.03,98,27111.24,37,Male,Las Vegas,Credit Card
ff356796-9288-4aa5-b0dc-a10c4b7fbb3a,"December 30, 2025",Four,OnePlus,899.37,28,116.85,36,Female,San Fransisco,Cash
5809c86f-2bf3-412c-85f9-71e1557da725,"December 31, 2025",Four,Samsung,300.7,97,3591.25,52,Other,Los Angeles,Credit Card
5815ba82-f44e-4610-83d7-28b12cf22bae,"January 1, 2026",Five,Samsung,1322.73,67,53299.76,64,Male,San Fransisco,Debit Card
1878f074-8b14-47be-905c-937e27b4df55,"January 2, 2026",Four,Google Pixel,1058.62,16,29427.3,28,Male,Las Vegas,Credit Card
75b69bdf-bcfa-45ec-bb34-0edfaa0f1b60,"January 3, 2026",One,Samsung,1016.7,88,6426.99,42,Female,Chicago,Debit Card
87ec627a-e951-47c9-b9bb-b50a1b83771b,"January 4, 2026",Four,OnePlus,526.11,58,40165.65,39,Male,New York,Cash
8395158e-f8e0-4443-85aa-fdbac6ed923f,"January 5, 2026",Three,Google Pixel,468.68,10,13707.32,31,Other,San Fransisco,Debit Card
07b8cc53-9147-4070-9c10-bd47a08e9109,"January 6, 2026",Two,OnePlus,1338.67,53,54343.68,23,Male,New York,Online
6c234dd7-845d-49d8-a506-0d0525939c52,"January 7, 2026",Three,OnePlus,1235.36,98,22969.48,25,Female,Las Vegas,Online
ae88502d-6495-4cbb-adaa-c12247525627,"January 8, 2026",Two,Google Pixel,1151.34,39,30322.31,18,Female,Las Vegas,Cash
d2abc047-3c2d-4003-8c0b-0477913e510f,"January 9, 2026",Two,Samsung,1359.24,3,19413.66,34,Male,San Fransisco,Cash
3a53e601-db42-492f-ba83-0c7ab32701e3,"January 10, 2026",Three,OnePlus,376.75,85,118596.04,42,Other,Chicago,Online
763fc9cc-c899-444a-9526-ce7a46afa4f5,"January 11, 2026",Three,Google Pixel,167.87,42,67170.18,62,Female,San Fransisco,Cash
4053c488-2914-4b4b-add0-8b8ae200f475,"January 12, 2026",Four,Samsung,514.23,58,38678.4,58,Male,San Fransisco,Credit Card
89cceb25-994b-484f-8e72-668b71fd28f2,"January 13, 2026",Three,Google Pixel,143.25,42,14239.76,49,Female,San Fransisco,Online
cb0b2cd9-a699-4891-a400-b0d4fd59b4d7,"January 14, 2026",Five,Samsung,358.15,79,122772.87,58,Other,Las Vegas,Debit Card
d3d4d7ac-864d-4fe7-89d2-daa38324fbce,"January 15, 2026",Five,Oppo,660.61,48,10217.06,40,Male,Las Vegas,Credit Card
b1e75102-5857-4c93-a6b5-d8b39f0e370e,"January 16, 2026",Four,Samsung,1085.48,84,31433.77,59,Female,Los Angeles,Debit Card
173d6e2c-d2d4-4a78-9b56-8ff05194c0be,"January 17, 2026",Five,Samsung,1253.69,94,65396.79,23,Male,New York,Online
505be308-fbe6-4917-9659-87ab82ab776d,"January 18, 2026",Two,iPhone,869.95,35,51261.16,40,Male,Chicago,Cash
4fd27964-ae6c-4db2-864d-97433fd75088,"January 19, 2026",Five,Google Pixel,1266.76,27,27716.78,40,Male,Chicago,Credit Card
bbd810c1-4244-4f69-af3c-683472198d35,"January 20, 2026",Two,Samsung,650.55,2,19137.13,56,Male,San Fransisco,Credit Card
04b50ed2-423a-4d0f-8279-22e95b883545,"January 21, 2026",Four,Oppo,1218.14,8,56090.25,60,Other,New York,Online
26760d0b-ece5-48d9-906f-6511c119a434,"January 22, 2026",Three,OnePlus,1179.65,89,50670.65,39,Other,San Fransisco,Credit Card
65397aa3-cc05-4321-896f-cad3316e7d6b,"January 23, 2026",Three,OnePlus,448.78,20,8498.4,35,Male,San Fransisco,Credit Card
0731961f-3e0f-4360-9d94-a7c7eaf64c2d,"January 24, 2026",Three,Samsung,286.53,91,18304.87,20,Other,Las Vegas,Online
027c963f-25e5-429a-ba37-8023ee7366be,"January 25, 2026",Three,OnePlus,461.16,66,67000.5,58,Male,Los Angeles,Online
83291bb1-38a7-4770-93d4-609c1e8f8a77,"January 26, 2026",Four,iPhone,571.36,95,19676.25,30,Male,Las Vegas,Online
1d4a352d-dbb3-411a-9b76-0b41c511078e,"January 27, 2026",Three,iPhone,235.77,2,40821.85,61,Other,Los Angeles,Cash
77432e71-b937-47ac-b23a-2de55a33f13a,"January 28, 2026",Five,Oppo,879.61,8,106676.36,47,Male,Los Angeles,Cash
eb770352-6be0-4e43-a586-c70ae6cb0625,"January 29, 2026",Four,Samsung,513.64,51,11239.47,29,Female,Chicago,Debit Card
6c685a35-3b17-4b91-8cc3-8db16236f75f,"January 30, 2026",Five,Google Pixel,1422.75,7,12561.08,44,Male,San Fransisco,Credit Card
00c4011d-0798-4dcd-ba4f-5d7fbbcdc9e5,"January 31, 2026",Three,Google Pixel,540.51,54,17004.6,55,Female,Los Angeles,Credit Card
f5bb1b7a-3d5a-483e-bd1d-c3ed22bf9490,"February 1, 2026",Two,iPhone,1006.68,41,77122.71,56,Male,Las Vegas,Debit Card
830e5dc3-6fc3-4c38-8c96-c1f885db474f,"February 2, 2026",Four,Oppo,261.2,75,63422.96,51,Female,New York,Debit Card
6cdafe35-9217-4584-9278-91cac7d6c8e5,"February 3, 2026",Three,iPhone,971.93,62,67708.96,59,Male,Las Vegas,Debit Card
5608d68a-f743-47df-8ab0-506222864044,"February 4, 2026",Three,iPhone,147.42,52,83743.83,24,Male,Las Vegas,Cash
37f52a09-fa59-4c84-b888-ebea2fa9c02a,"February 5, 2026",One,OnePlus,246.83,36,18778.54,48,Female,New York,Online
95e25de2-2aed-4392-b9d5-8490ceb1f777,"February 6, 2026",One,OnePlus,678.62,55,37414.8,18,Other,New York,Online
bec900a2-835d-45d6-8a61-b03a3a6db522,"February 7, 2026",Two,Google Pixel,1485.67,12,3662.61,22,Female,Chicago,Credit Card
223adf80-0b39-4da3-b7b1-a9f42064fc5b,"February 8, 2026",Three,OnePlus,671.47,8,7727.4,20,Female,Chicago,Cash
b713f658-82d8-45a3-a3be-55ea360f081f,"February 9, 2026",Two,Samsung,412.76,76,39129.12,42,Other,New York,Debit Card
20454e0f-638d-4d6b-90b0-ecb2a238d54b,"February 10, 2026",Four,OnePlus,747.06,96,8582.58,54,Other,San Fransisco,Cash
39cd6582-9d4e-43be-b947-8799850d58f0,"February 11, 2026",Three,Oppo,1261.17,3,58423.05,51,Female,Las Vegas,Online
9230af26-83a1-4066-8d7a-8f32cb65a58c,"February 12, 2026",Four,OnePlus,1384.31,86,64326.15,45,Other,Las Vegas,Debit Card
95bee8ce-4701-4a6b-8a17-a68f2e661677,"February 13, 2026",Two,OnePlus,1343.65,96,3301.35,19,Female,San Fransisco,Online
cae71494-a76a-4452-9fee-463e427f7bbc,"February 14, 2026",Three,Samsung,1068.1,48,54876,55,Female,New York,Credit Card
1b246f4b-b8b3-4cec-b801-bde2d1987509,"February 15, 2026",Four,iPhone,1245.83,37,21542.76,44,Female,Chicago,Online
e1c6314f-e658-4e58-93bf-29851e442ad3,"February 16, 2026",Four,OnePlus,799.51,48,46743.35,56,Female,New York,Cash
d8d6aacb-c758-4d2c-83aa-5fb47c316af7,"February 17, 2026",One,Google Pixel,462.26,68,13356.66,21,Male,New York,Cash
be14475a-5ac8-4fdb-afdd-2e05fc45947a,"February 18, 2026",Four,Google Pixel,635.51,36,63405,42,Female,New York,Cash
b34103e5-2b2b-412e-8312-2993ac4a6ce2,"February 19, 2026",Five,Samsung,730.63,99,59166.08,46,Other,Los Angeles,Debit Card
476d805e-3604-47a8-9602-dc33cccd50bd,"February 20, 2026",One,OnePlus,1223.93,68,63610.47,35,Male,Los Angeles,Credit Card
f6911e69-8a1f-4cf0-ad51-e80918c55a81,"February 21, 2026",Four,iPhone,1183.94,21,48029.76,38,Male,New York,Credit Card
